date,description,amount,type,category,accountId
2019-07-17,J H ENTERPRISE N,,InvestmentTransaction,,63310740_7550884
2019-07-17,FID MID CAP IDX,,InvestmentTransaction,,63310740_7550884
2019-07-17,INVS DEVLP MKTS R6,,InvestmentTransaction,,63310740_7550884
2019-07-17,INVESCO DIVRS DIV R6,,InvestmentTransaction,,63310740_7550884
2019-07-17,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2019-07-17,TRP QM US SMCP GR I,,InvestmentTransaction,,63310740_7550884
2019-07-17,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-07-17,Pita Thyme,,CashAndCreditTransaction,,63310740_3389445
2019-07-17,George Howell Coffee,,CashAndCreditTransaction,,63310740_3389445
2019-07-17,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 07/17/19,,CashAndCreditTransaction,,63310740_3389445
2019-07-16,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-07-16,BOSTON SMOKED F 07/15 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-16,FINESSE PASTRIE 07/15 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-16,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 07/16/19,,CashAndCreditTransaction,,63310740_3389445
2019-07-16,Amazon,,CashAndCreditTransaction,,63310740_3389445
2019-07-16,Mint Indian Eatery,,CashAndCreditTransaction,,63310740_3389445
2019-07-15,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-07-15,LOS AMIGOS TAQUERIA 07/13 PURCHASE Somerville MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-15,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-07-15,Uber.com,,CashAndCreditTransaction,,63310740_3389445
2019-07-15,TUFTS MARKET 07/12 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-15,TST* DIESEL CAFE 07/13 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-15,AXS.COM*BOWERY PRSNTS 07/12 PURCHASE 888-929-7849 CA,,CashAndCreditTransaction,,63310740_3389445
2019-07-15,Bank of America Credit Card Bill Payment,,CashAndCreditTransaction,,63310740_3389445
2019-07-15,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 07/15/19,,CashAndCreditTransaction,,63310740_3389445
2019-07-15,Stop & Shop,,CashAndCreditTransaction,,63310740_3389445
2019-07-15,GREAT LAKES,,CashAndCreditTransaction,,63310740_3389445
2019-07-15,FLAMECAFEBOSTON 07/12 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-15,Automatic Transfer to SAV 0277 Confirmation# 1372285012,,CashAndCreditTransaction,,63310740_3389445
2019-07-15,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-07-15,BALL SQUARE FINE WINES 07/13 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-15,Automatic Transfer from CHK 1163 Confirmation# 1372285012,,CashAndCreditTransaction,,63310740_3389446
2019-07-14,Payment,,LoanTransaction,,63310740_7550886
2019-07-13,Payment,,CashAndCreditTransaction,,63310740_7664647
2019-07-12,"EDISON ENERGY DES:DIRECT DEP ID:XXXXX4128295EBH INDN:MURPHY,JOHN J...",,CashAndCreditTransaction,,63310740_3389445
2019-07-12,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-07-11,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-07-11,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 07/11/19,,CashAndCreditTransaction,,63310740_3389445
2019-07-11,VAANGA 07/10 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-07-11,Amazon,,CashAndCreditTransaction,,63310740_3389445
2019-07-10,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-07-10,Taco Party LLC,,CashAndCreditTransaction,,63310740_3389445
2019-07-10,True Grounds,,CashAndCreditTransaction,,63310740_3389445
2019-07-10,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 07/10/19,,CashAndCreditTransaction,,63310740_3389445
2019-07-10,Amazon,,CashAndCreditTransaction,,63310740_3389445
2019-07-10,Amazon,,CashAndCreditTransaction,,63310740_3389445
2019-07-10,Amzn Digital Refund,,CashAndCreditTransaction,,63310740_3389445
2019-07-10,Lyft,,CashAndCreditTransaction,,63310740_3389445
2019-07-09,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 07/09/19,,CashAndCreditTransaction,,63310740_3389445
2019-07-09,Uber.com,,CashAndCreditTransaction,,63310740_3389445
2019-07-09,Stop & Shop,,CashAndCreditTransaction,,63310740_3389445
2019-07-09,Uber.com,,CashAndCreditTransaction,,63310740_3389445
2019-07-09,LFP PONTA DELGADA PONTA DELGADA,,CashAndCreditTransaction,,63310740_7664647
2019-07-09,MULTIMARCA AERO ACORES PONTA DELGADA,,CashAndCreditTransaction,,63310740_7664647
2019-07-09,MULTIMARCA AERO ACORES PONTA DELGADA,,CashAndCreditTransaction,,63310740_7664647
2019-07-09,MULTIMARCA AERO ACORES PONTA DELGADA,,CashAndCreditTransaction,,63310740_7664647
2019-07-09,PORTFOLIO AEROP LISB LISBOA,,CashAndCreditTransaction,,63310740_7664647
2019-07-09,5 CORNERS MARKET SOMERVILLE MA,,CashAndCreditTransaction,,63310740_7664647
2019-07-09,AG ABREU AERO LISBOA LISBOA,,CashAndCreditTransaction,,63310740_7664647
2019-07-09,MULTIMARCA AERO ACORES PONTA DELGADA,,CashAndCreditTransaction,,63310740_7664647
2019-07-09,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-07-08,PAD PORT CAMOES 011 LISBOA,,CashAndCreditTransaction,,63310740_7664647
2019-07-08,Time Out,,CashAndCreditTransaction,,63310740_7664647
2019-07-08,BILHETEIRA CASTELO LISBOA,,CashAndCreditTransaction,,63310740_7664647
2019-07-08,CONFRARIA DO SUSHI CASCAIS,,CashAndCreditTransaction,,63310740_7664647
2019-07-08,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-07-08,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 07/08/19,,CashAndCreditTransaction,,63310740_3389445
2019-07-08,Spotify,,CashAndCreditTransaction,,63310740_3389445
2019-07-06,CP LISBOA ROSSIO LISBOA,,CashAndCreditTransaction,,63310740_7664647
2019-07-06,SEA ME RIBEIRA LISBOA,,CashAndCreditTransaction,,63310740_7664647
2019-07-06,ZERO ZERO MERCADO LISBOA,,CashAndCreditTransaction,,63310740_7664647
2019-07-06,Starbucks,,CashAndCreditTransaction,,63310740_7664647
2019-07-05,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2019-07-05,07/05 #000816800 WITHDRWL Estacao do Rossio Estacao do Ro,,CashAndCreditTransaction,,63310740_3389445
2019-07-05,UAS,,CashAndCreditTransaction,,63310740_3389445
2019-07-05,07/05 #000816800 WITHDRWL Estacao do Rossio Estacao do Ro FEE,,CashAndCreditTransaction,,63310740_3389445
2019-07-05,Check 1295,,CashAndCreditTransaction,,63310740_3389445
2019-07-05,SIMPLILIFE LISBOA,,CashAndCreditTransaction,,63310740_7664647
2019-07-05,Black Sheep Ltd,,CashAndCreditTransaction,,63310740_7664647
2019-07-05,PAD PORT CAPUCHO 061 LISBOA,,CashAndCreditTransaction,,63310740_7664647
2019-07-04,Raiz,,CashAndCreditTransaction,,63310740_7664647
2019-07-04,HABIBUR RAHMAN NIF 258964090,,CashAndCreditTransaction,,63310740_7664647
2019-07-03,Recurring Echeck Payment,,LoanTransaction,,63310740_7550908
2019-07-03,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2019-07-03,INVESCO DIVRS DIV R6,,InvestmentTransaction,,63310740_7550884
2019-07-03,TRP QM US SMCP GR I,,InvestmentTransaction,,63310740_7550884
2019-07-03,PIONEER FNDML GRTH K,,InvestmentTransaction,,63310740_7550884
2019-07-03,AF EUROPAC GROWTH R6,,InvestmentTransaction,,63310740_7550884
2019-07-03,FID SM CAP IDX,,InvestmentTransaction,,63310740_7550884
2019-07-03,J H ENTERPRISE N,,InvestmentTransaction,,63310740_7550884
2019-07-03,FID INTL INDEX,,InvestmentTransaction,,63310740_7550884
2019-07-03,FID MID CAP IDX,,InvestmentTransaction,,63310740_7550884
2019-07-03,INVS DEVLP MKTS R6,,InvestmentTransaction,,63310740_7550884
2019-07-03,Jose Silva,,CashAndCreditTransaction,,63310740_7664647
2019-07-03,CASA D ORO PORTO,,CashAndCreditTransaction,,63310740_7664647
2019-07-03,Jose Silva,,CashAndCreditTransaction,,63310740_7664647
2019-07-03,FUNDACAO DE SERRALVES PORTO,,CashAndCreditTransaction,,63310740_7664647
2019-07-01,BULHA BULHAO PORTO,,CashAndCreditTransaction,,63310740_7664647
2019-07-01,PRESUNTERIA TRANSMONTANA VILA NOVA DE,,CashAndCreditTransaction,,63310740_7664647
2019-07-01,Sbarro,,CashAndCreditTransaction,,63310740_7664647
2019-07-01,TIP CAMPANHA,,CashAndCreditTransaction,,63310740_7664647
2019-07-01,REST CLUB LIFE PORTO PORTO,,CashAndCreditTransaction,,63310740_7664647
2019-07-01,MOHAMMAD RUHUL AMN PORTO,,CashAndCreditTransaction,,63310740_7664647
2019-07-01,Dig Inn Seasonal Market,,CashAndCreditTransaction,,63310740_3389445
2019-07-01,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-06-28,"EDISON ENERGY DES:DIRECT DEP ID:XXXXX7649439EBH INDN:MURPHY,JOHN J...",,CashAndCreditTransaction,,63310740_3389445
2019-06-28,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 06/28/19,,CashAndCreditTransaction,,63310740_3389445
2019-06-28,TST* THE MARILAVE 06/27 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-28,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-06-27,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-06-27,Sweetgreen LLC,,CashAndCreditTransaction,,63310740_3389445
2019-06-27,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 06/27/19,,CashAndCreditTransaction,,63310740_3389445
2019-06-27,Villa Mexico Cafe LLC,,CashAndCreditTransaction,,63310740_3389445
2019-06-26,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-06-26,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 06/26/19,,CashAndCreditTransaction,,63310740_3389445
2019-06-26,Amazon,,CashAndCreditTransaction,,63310740_3389445
2019-06-26,HONEYCOMB CREAM 06/25 PURCHASE CAMBRIDGE MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-26,MAGPIE 06/26 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-25,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-06-25,FLAMECAFEBOSTON 06/24 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-25,CVS,,CashAndCreditTransaction,,63310740_3389445
2019-06-25,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 06/25/19,,CashAndCreditTransaction,,63310740_3389445
2019-06-24,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-06-24,MBTA Monthly Pass Auto- 06/22 PURCHASE 617-222-3200 MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-24,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-06-24,Pita Thyme,,CashAndCreditTransaction,,63310740_3389445
2019-06-24,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-06-24,Taco Party LLC,,CashAndCreditTransaction,,63310740_3389445
2019-06-24,LOS AMIGOS TAQUERIA 06/23 PURCHASE Somerville MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-24,Stop & Shop,,CashAndCreditTransaction,,63310740_3389445
2019-06-24,INTERNATIONAL TRANSACTION FEE 06/23 WIDEANGLESOFTWARE.COM STAFFORD,,CashAndCreditTransaction,,63310740_3389445
2019-06-24,Amzn Mktp Us,,CashAndCreditTransaction,,63310740_3389445
2019-06-24,WIDEANGLESOFTWARE.COM 06/23 PURCHASE STAFFORD,,CashAndCreditTransaction,,63310740_3389445
2019-06-24,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 06/24/19,,CashAndCreditTransaction,,63310740_3389445
2019-06-21,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 06/21/19,,CashAndCreditTransaction,,63310740_3389445
2019-06-21,SATE GRILL 06/20 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-21,HONEYCOMB CREAM 06/21 PURCHASE CAMBRIDGE MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-21,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-06-21,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-06-20,INVESCO DIVRS DIV R6,,InvestmentTransaction,,63310740_7550884
2019-06-20,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-06-20,Dig Inn Seasonal Market,,CashAndCreditTransaction,,63310740_3389445
2019-06-20,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 06/20/19,,CashAndCreditTransaction,,63310740_3389445
2019-06-20,FLAMECAFEBOSTON 06/19 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-20,ESPRESSO LOVE 06/19 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-19,Amazon,,CashAndCreditTransaction,,63310740_3389445
2019-06-19,Amazon,,CashAndCreditTransaction,,63310740_3389445
2019-06-19,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 06/19/19,,CashAndCreditTransaction,,63310740_3389445
2019-06-19,Interest Earned,,CashAndCreditTransaction,,63310740_3389446
2019-06-18,INVESCO DIVRS DIV R6,,InvestmentTransaction,,63310740_7550884
2019-06-18,FID MID CAP IDX,,InvestmentTransaction,,63310740_7550884
2019-06-18,INVS DEVLP MKTS R6,,InvestmentTransaction,,63310740_7550884
2019-06-18,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2019-06-18,TRP QM US SMCP GR I,,InvestmentTransaction,,63310740_7550884
2019-06-18,PIONEER FNDML GRTH K,,InvestmentTransaction,,63310740_7550884
2019-06-18,FID SM CAP IDX,,InvestmentTransaction,,63310740_7550884
2019-06-18,AF EUROPAC GROWTH R6,,InvestmentTransaction,,63310740_7550884
2019-06-18,J H ENTERPRISE N,,InvestmentTransaction,,63310740_7550884
2019-06-18,FID INTL INDEX,,InvestmentTransaction,,63310740_7550884
2019-06-18,Aspiration Promotional,,CashAndCreditTransaction,,63310740_7570371
2019-06-18,Aspiration Promotional,,CashAndCreditTransaction,,63310740_7570371
2019-06-18,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-06-18,Aspiration Promotional,,CashAndCreditTransaction,,63310740_7570370
2019-06-18,Aspiration Promotional,,CashAndCreditTransaction,,63310740_7570370
2019-06-17,ATM Fee,,CashAndCreditTransaction,,63310740_3389445
2019-06-17,P322563 06/15 #000422990 WITHDRWL MODEL CAFE -3225 ALLSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-17,A00000000008ZV 06/15 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-17,Lyft,,CashAndCreditTransaction,,63310740_3389445
2019-06-17,Stop & Shop,,CashAndCreditTransaction,,63310740_3389445
2019-06-17,SABROSO TAQUERIA 06/14 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-17,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 06/17/19,,CashAndCreditTransaction,,63310740_3389445
2019-06-17,Sweetgreen LLC,,CashAndCreditTransaction,,63310740_3389445
2019-06-17,SOMERVILLE THEATRE 06/16 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-17,P322563 06/15 #000422990 WITHDRWL MODEL CAFE -3225 ALLSTON MA FEE,,CashAndCreditTransaction,,63310740_3389445
2019-06-17,Mint Indian Eatery,,CashAndCreditTransaction,,63310740_3389445
2019-06-17,Lyft,,CashAndCreditTransaction,,63310740_3389445
2019-06-17,Lyft,,CashAndCreditTransaction,,63310740_3389445
2019-06-17,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-06-14,Payment,,LoanTransaction,,63310740_7550886
2019-06-14,Automatic Transfer from CHK 1163 Confirmation# 1364568601,,CashAndCreditTransaction,,63310740_3389446
2019-06-14,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-06-14,Automatic Transfer to SAV 0277 Confirmation# 1364568601,,CashAndCreditTransaction,,63310740_3389445
2019-06-14,"EDISON ENERGY DES:DIRECT DEP ID:XXXXX9801708EBH INDN:MURPHY,JOHN J...",,CashAndCreditTransaction,,63310740_3389445
2019-06-14,GREAT LAKES,,CashAndCreditTransaction,,63310740_3389445
2019-06-13,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 06/13/19,,CashAndCreditTransaction,,63310740_3389445
2019-06-13,Amazon,,CashAndCreditTransaction,,63310740_3389445
2019-06-13,UPS,,CashAndCreditTransaction,,63310740_3389445
2019-06-13,SATE GRILL 06/12 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-12,AF EUROPAC GROWTH R6,,InvestmentTransaction,,63310740_7550884
2019-06-12,Pita Thyme,,CashAndCreditTransaction,,63310740_3389445
2019-06-12,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-06-11,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-06-11,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 06/11/19,,CashAndCreditTransaction,,63310740_3389445
2019-06-11,Amazon,,CashAndCreditTransaction,,63310740_3389445
2019-06-11,ESPRESSO LOVE 06/10 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-11,7-Eleven,,CashAndCreditTransaction,,63310740_3389445
2019-06-10,LOS AMIGOS TAQUERIA 06/09 PURCHASE Somerville MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-10,Spotify,,CashAndCreditTransaction,,63310740_3389445
2019-06-10,SWEETGREEN WASHINGTON 06/06 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-10,FLAMECAFEBOSTON 06/07 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-10,Lyft,,CashAndCreditTransaction,,63310740_3389445
2019-06-10,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-06-10,Uber.com,,CashAndCreditTransaction,,63310740_3389445
2019-06-10,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 06/10/19,,CashAndCreditTransaction,,63310740_3389445
2019-06-10,BKOFAMERICA ATM 06/09 #000003623 DEPOSIT TEELE SQUARE/BRO SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-10,LOS AMIGOS TAQUERIA 06/07 PURCHASE Somerville MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-10,Stop & Shop,,CashAndCreditTransaction,,63310740_3389445
2019-06-10,Ticketmaster,,CashAndCreditTransaction,,63310740_3389445
2019-06-10,CVS,,CashAndCreditTransaction,,63310740_3389445
2019-06-07,FID MID CAP IDX,,InvestmentTransaction,,63310740_7550884
2019-06-07,FID SM CAP IDX,,InvestmentTransaction,,63310740_7550884
2019-06-07,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-06-07,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2019-06-07,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-06-07,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-06-06,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-06-06,SATE GRILL 06/05 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-06,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 06/06/19,,CashAndCreditTransaction,,63310740_3389445
2019-06-05,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-06-05,UAS,,CashAndCreditTransaction,,63310740_3389445
2019-06-05,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 06/05/19,,CashAndCreditTransaction,,63310740_3389445
2019-06-05,D'Guru,,CashAndCreditTransaction,,63310740_3389445
2019-06-05,Venmo,,CashAndCreditTransaction,,63310740_3389445
2019-06-04,TRP QM US SMCP GR I,,InvestmentTransaction,,63310740_7550884
2019-06-04,INVESCO DIVRS DIV R6,,InvestmentTransaction,,63310740_7550884
2019-06-04,FID MID CAP IDX,,InvestmentTransaction,,63310740_7550884
2019-06-04,INVS DEVLP MKTS R6,,InvestmentTransaction,,63310740_7550884
2019-06-04,AF EUROPAC GROWTH R6,,InvestmentTransaction,,63310740_7550884
2019-06-04,FID INTL INDEX,,InvestmentTransaction,,63310740_7550884
2019-06-04,J H ENTERPRISE N,,InvestmentTransaction,,63310740_7550884
2019-06-04,PIONEER FNDML GRTH K,,InvestmentTransaction,,63310740_7550884
2019-06-04,FID SM CAP IDX,,InvestmentTransaction,,63310740_7550884
2019-06-04,FID 500 INDEX,,InvestmentTransaction,,63310740_7550884
2019-06-04,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-06-04,FLAMECAFEBOSTON 06/03 PURCHASE BOSTON MA,,CashAndCreditTransaction,,63310740_3389445
2019-06-04,Taco Party LLC,,CashAndCreditTransaction,,63310740_3389445
2019-06-04,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 06/04/19,,CashAndCreditTransaction,,63310740_3389445
2019-06-03,Recurring Echeck Payment,,LoanTransaction,,63310740_7550908
2019-06-03,Check 1293,,CashAndCreditTransaction,,63310740_3389445
2019-06-03,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 06/03/19,,CashAndCreditTransaction,,63310740_3389445
2019-06-03,Walgreens,,CashAndCreditTransaction,,63310740_3389445
2019-06-03,Dig Inn Seasonal Market,,CashAndCreditTransaction,,63310740_3389445
2019-06-03,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-05-31,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-05-31,"EDISON ENERGY DES:DIRECT DEP ID:XXXXX8232353EBH INDN:MURPHY,JOHN J...",,CashAndCreditTransaction,,63310740_3389445
2019-05-31,Rite Aid,,CashAndCreditTransaction,,63310740_3389445
2019-05-31,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 05/31/19,,CashAndCreditTransaction,,63310740_3389445
2019-05-30,Keepthechange Acct Effective,,CashAndCreditTransaction,,63310740_3389446
2019-05-30,SABROSO TAQUERIA 05/29 PURCHASE Boston MA,,CashAndCreditTransaction,,63310740_3389445
2019-05-30,Venmo Des Cashout,,CashAndCreditTransaction,,63310740_3389445
2019-05-30,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 05/30/19,,CashAndCreditTransaction,,63310740_3389445
2019-05-29,SATE GRILL 05/28 PURCHASE Cambridge MA,,CashAndCreditTransaction,,63310740_3389445
2019-05-29,Amazon,,CashAndCreditTransaction,,63310740_3389445
2019-05-29,BFRESH 2420 05/29 PURCHASE SOMERVILLE MA,,CashAndCreditTransaction,,63310740_3389445
2019-05-29,KEEP THE CHANGE TRANSFER TO ACCT 0277 FOR 05/29/19,,CashAndCreditTransaction,,63310740_3389445
